,n_placement,n_step,placed_dev,reward,HPWL,congestion,action,legalized_action
925,308,1,XM5,0.0,0.0,0.0,"(955, 467, 180)","(955.0, 467.0, 180)"
926,308,2,XDL_XM3_XM4,-4653.759609789136,4421.0,54177.035949190846,"(223, 998, 0)","(223.0, 998.0, 0)"
927,309,0,XDP_XM1_XM2,0.0,0.0,0.0,"(28, 213, 0)","(28.0, 213.0, 0)"
928,309,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1322, 224, 180)","(1322.0, 224.0, 180)"
929,309,2,XM5,-7667.005910242553,7391.0,76179.26248882026,"(407, 1531, 0)","(407.0, 1531.0, 0)"
930,310,0,XM5,0.0,0.0,0.0,"(975, 277, 0)","(975.0, 277.0, 0)"
931,310,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1088, 1123, 0)","(1088.0, 1123.0, 0)"
932,310,2,XDL_XM3_XM4,-4090.975807510594,3918.0,29920.6299839422,"(679, 1353, 180)","(679.0, 1353.0, 180)"
933,311,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1289, 981, 90)","(1034.5, 981.0, 90)"
934,311,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1322, 691, 0)","(1322.0, 691.0, 0)"
935,311,2,XM5,-3062.431545058856,2955.0,11541.536873733034,"(799, 719, 90)","(755.5, 719.0, 90)"
936,312,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1525, 551, 90)","(1525.0, 551.0, 90)"
937,312,1,XM5,0.0,0.0,0.0,"(219, 347, 0)","(219.0, 347.0, 0)"
938,312,2,XDL_XM3_XM4,-6237.909863893335,5913.0,105566.41965518535,"(789, 227, 180)","(789.0, 227.0, 180)"
939,313,0,XM5,0.0,0.0,0.0,"(1504, 232, 0)","(1504.0, 232.0, 0)"
940,313,1,XDP_XM1_XM2,0.0,0.0,0.0,"(248, 120, 90)","(248.0, 120.0, 90)"
941,313,2,XDL_XM3_XM4,-5124.578038652239,4888.0,55969.16837254053,"(44, 487, 90)","(44.0, 487.0, 90)"
942,314,0,XM5,0.0,0.0,0.0,"(1241, 55, 180)","(1241.0, 55.0, 180)"
943,314,1,XDP_XM1_XM2,0.0,0.0,0.0,"(240, 185, 180)","(240.0, 185.0, 180)"
944,314,2,XDL_XM3_XM4,-7728.901769734682,7396.0,110823.58829248311,"(1051, 1501, 90)","(1051.0, 1501.0, 90)"
945,315,0,XDL_XM3_XM4,0.0,0.0,0.0,"(689, 1158, 90)","(689.0, 1158.0, 90)"
946,315,1,XDP_XM1_XM2,0.0,0.0,0.0,"(230, 888, 270)","(181.0, 888.0, 270)"
947,315,2,XM5,-5803.369214480701,5420.0,146971.95461154956,"(1212, 1330, 270)","(1212.0, 1330.0, 270)"
948,316,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1056, 1431, 90)","(1056.0, 1431.0, 90)"
949,316,1,XM5,0.0,0.0,0.0,"(1163, 81, 180)","(1163.0, 81.0, 180)"
950,316,2,XDP_XM1_XM2,-3892.92567167974,3804.0,7907.775083692909,"(1183, 548, 0)","(1183.0, 548.0, 0)"
951,317,0,XM5,0.0,0.0,0.0,"(27, 1034, 180)","(27.0, 1034.0, 180)"
952,317,1,XDL_XM3_XM4,0.0,0.0,0.0,"(57, 527, 270)","(57.0, 527.0, 270)"
953,317,2,XDP_XM1_XM2,-7472.220445091504,7094.0,143050.70508521574,"(1174, 477, 270)","(1174.0, 477.0, 270)"
954,318,0,XM5,0.0,0.0,0.0,"(940, 912, 0)","(940.0, 912.0, 0)"
955,318,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1453, 660, 90)","(1453.0, 624.5, 90)"
956,318,2,XDP_XM1_XM2,-6047.14826676711,5699.0,121207.21565294288,"(357, 1263, 270)","(357.0, 1263.0, 270)"
957,319,0,XM5,0.0,0.0,0.0,"(4, 1409, 180)","(4.0, 1409.0, 180)"
958,319,1,XDP_XM1_XM2,0.0,0.0,0.0,"(424, 493, 180)","(449.5, 493.0, 180)"
959,319,2,XDL_XM3_XM4,-4656.224431533359,4450.0,42528.516161257176,"(89, 490, 180)","(89.0, 490.0, 180)"
960,320,0,XM5,0.0,0.0,0.0,"(209, 1195, 0)","(209.0, 1195.0, 0)"
961,320,1,XDL_XM3_XM4,0.0,0.0,0.0,"(35, 1365, 90)","(35.0, 1482.5, 90)"
962,320,2,XDP_XM1_XM2,-8135.0328412671915,7657.0,228515.39732998406,"(759, 195, 90)","(759.0, 195.0, 90)"
963,321,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1180, 907, 90)","(1180.0, 907.0, 90)"
964,321,1,XDP_XM1_XM2,0.0,0.0,0.0,"(498, 188, 90)","(498.0, 188.0, 90)"
965,321,2,XM5,-6436.028918596035,6058.0,142905.86329488707,"(695, 1128, 270)","(672.0, 1128.0, 270)"
966,322,0,XDL_XM3_XM4,0.0,0.0,0.0,"(258, 338, 270)","(258.0, 338.0, 270)"
967,322,1,XM5,0.0,0.0,0.0,"(855, 1244, 180)","(946.5, 1244.0, 180)"
968,322,2,XDP_XM1_XM2,-4803.414242160758,4588.0,46403.29572569339,"(536, 1156, 0)","(536.0, 1156.0, 0)"
969,323,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1196, 502, 0)","(1196.0, 502.0, 0)"
970,323,1,XDL_XM3_XM4,0.0,0.0,0.0,"(570, 1375, 0)","(570.0, 1375.0, 0)"
971,323,2,XM5,-5501.888186848466,5240.0,68585.4224107772,"(535, 448, 180)","(535.0, 448.0, 180)"
972,324,0,XM5,0.0,0.0,0.0,"(873, 756, 90)","(1136.5, 756.0, 90)"
973,324,1,XDL_XM3_XM4,0.0,0.0,0.0,"(849, 617, 180)","(849.0, 617.0, 180)"
974,324,2,XDP_XM1_XM2,-4455.340847281104,4150.0,93233.03301834282,"(530, 1041, 0)","(488.5, 1041.0, 0)"
975,325,0,XDL_XM3_XM4,0.0,0.0,0.0,"(975, 463, 180)","(975.0, 463.0, 180)"
976,325,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1394, 827, 90)","(1394.0, 827.0, 90)"
977,325,2,XM5,-5709.317804647657,5484.0,50768.11309123962,"(247, 1502, 0)","(247.0, 1502.0, 0)"
978,326,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1471, 106, 180)","(1471.0, 106.0, 180)"
979,326,1,XDL_XM3_XM4,0.0,0.0,0.0,"(324, 79, 0)","(324.0, 79.0, 0)"
980,326,2,XM5,-6599.91788435612,6373.0,51491.72624065753,"(736, 879, 270)","(736.0, 879.0, 270)"
981,327,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1085, 546, 90)","(1085.0, 546.0, 90)"
982,327,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1174, 698, 0)","(1372.5, 698.0, 0)"
983,327,2,XM5,-3489.645360108728,3342.0,21799.152361635977,"(488, 305, 180)","(488.0, 305.0, 180)"
984,328,0,XDL_XM3_XM4,0.0,0.0,0.0,"(914, 766, 0)","(914.0, 766.0, 0)"
985,328,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1403, 315, 0)","(1403.0, 315.0, 0)"
986,328,2,XM5,-5350.154139518106,5004.0,119822.68830552019,"(797, 572, 0)","(568.0, 572.0, 0)"
987,329,0,XDP_XM1_XM2,0.0,0.0,0.0,"(683, 231, 90)","(683.0, 231.0, 90)"
988,329,1,XM5,0.0,0.0,0.0,"(900, 694, 0)","(900.0, 694.0, 0)"
989,329,2,XDL_XM3_XM4,-6377.53894496177,6067.0,96434.43633796889,"(1493, 1492, 0)","(1493.0, 1492.0, 0)"
990,330,0,XM5,0.0,0.0,0.0,"(489, 645, 180)","(489.0, 645.0, 180)"
991,330,1,XDP_XM1_XM2,0.0,0.0,0.0,"(329, 1354, 90)","(329.0, 1354.0, 90)"
992,330,2,XDL_XM3_XM4,-6020.290270484839,5684.0,113091.14602276636,"(1239, 909, 270)","(1239.0, 909.0, 270)"
993,331,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1309, 548, 90)","(1309.0, 548.0, 90)"
994,331,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1130, 290, 270)","(1130.0, 187.5, 270)"
995,331,2,XM5,-5924.172304120475,5621.0,91913.44598571802,"(566, 1205, 90)","(566.0, 1205.0, 90)"
996,332,0,XM5,0.0,0.0,0.0,"(1416, 1227, 90)","(1416.0, 1227.0, 90)"
997,332,1,XDL_XM3_XM4,0.0,0.0,0.0,"(327, 1183, 180)","(327.0, 1183.0, 180)"
998,332,2,XDP_XM1_XM2,-5213.14354994586,4973.0,57668.924580599974,"(68, 1330, 90)","(39.5, 1330.0, 90)"
999,333,0,XDL_XM3_XM4,0.0,0.0,0.0,"(907, 713, 90)","(907.0, 713.0, 90)"
1000,333,1,XDP_XM1_XM2,0.0,0.0,0.0,"(350, 464, 90)","(350.0, 464.0, 90)"
1001,333,2,XM5,-4407.49253205614,4130.0,77002.10534692778,"(501, 966, 180)","(501.0, 1000.5, 180)"
1002,334,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1177, 1291, 90)","(1177.0, 1291.0, 90)"
1003,334,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1313, 592, 90)","(1313.0, 592.0, 90)"
1004,334,2,XM5,-4717.839950391442,4550.0,28170.248947401575,"(831, 131, 90)","(831.0, 131.0, 90)"
1005,335,0,XDP_XM1_XM2,0.0,0.0,0.0,"(298, 555, 180)","(298.0, 347.5, 180)"
1006,335,1,XDL_XM3_XM4,0.0,0.0,0.0,"(429, 635, 270)","(429.0, 635.0, 270)"
1007,335,2,XM5,-5409.64333924214,5148.0,68457.23696977789,"(1329, 1291, 270)","(1329.0, 1291.0, 270)"
1008,336,0,XM5,0.0,0.0,0.0,"(197, 1068, 90)","(197.0, 1068.0, 90)"
1009,336,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1064, 270, 0)","(1064.0, 270.0, 0)"
1010,336,2,XDP_XM1_XM2,-5660.554228545895,5401.0,67368.39755605478,"(1311, 731, 0)","(1311.0, 778.0, 0)"
1011,337,0,XDL_XM3_XM4,0.0,0.0,0.0,"(629, 167, 270)","(629.0, 64.0, 270)"
1012,337,1,XM5,0.0,0.0,0.0,"(393, 410, 270)","(393.0, 410.0, 270)"
1013,337,2,XDP_XM1_XM2,-8828.536768600216,8320.0,258609.64501834998,"(1150, 1443, 270)","(1150.0, 1443.0, 270)"
1014,338,0,XDL_XM3_XM4,0.0,0.0,0.0,"(129, 295, 270)","(129.0, 295.0, 270)"
1015,338,1,XM5,0.0,0.0,0.0,"(979, 477, 270)","(979.0, 477.0, 270)"
1016,338,2,XDP_XM1_XM2,-5311.337449817644,5051.0,67775.5877775541,"(1372, 55, 180)","(1372.0, 55.0, 180)"
1017,339,0,XDL_XM3_XM4,0.0,0.0,0.0,"(143, 1530, 90)","(-72.0, 1530.0, 90)"
1018,339,1,XDP_XM1_XM2,0.0,0.0,0.0,"(436, 1427, 270)","(436.0, 1427.0, 270)"
1019,339,2,XM5,-4221.002296233102,4039.0,33124.835834121855,"(1245, 1480, 180)","(1245.0, 1480.0, 180)"
1020,340,0,XM5,0.0,0.0,0.0,"(32, 332, 270)","(32.0, 332.0, 270)"
1021,340,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1022, 656, 270)","(1151.5, 656.0, 270)"
1022,340,2,XDL_XM3_XM4,-5386.746698495146,5150.0,56048.99924835159,"(864, 1030, 0)","(864.0, 1030.0, 0)"
1023,341,0,XDL_XM3_XM4,0.0,0.0,0.0,"(989, 875, 90)","(989.0, 875.0, 90)"
1024,341,1,XDP_XM1_XM2,0.0,0.0,0.0,"(348, 1271, 0)","(348.0, 1271.0, 0)"
1025,341,2,XM5,-6583.238949160072,6204.0,143822.1805600355,"(1240, 427, 0)","(1240.0, 427.0, 0)"
1026,342,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1446, 1118, 180)","(1446.0, 1118.0, 180)"
1027,342,1,XM5,0.0,0.0,0.0,"(480, 432, 90)","(480.0, 432.0, 90)"
1028,342,2,XDL_XM3_XM4,-9501.909661373309,8980.0,272389.6946348012,"(197, 61, 90)","(197.0, 61.0, 90)"
1029,343,0,XM5,0.0,0.0,0.0,"(1347, 1480, 0)","(1347.0, 1480.0, 0)"
1030,343,1,XDP_XM1_XM2,0.0,0.0,0.0,"(142, 155, 180)","(142.0, 155.0, 180)"
1031,343,2,XDL_XM3_XM4,-9241.91008336087,8743.0,248911.27127914983,"(1170, 889, 270)","(1170.0, 889.0, 270)"
1032,344,0,XM5,0.0,0.0,0.0,"(521, 1104, 180)","(521.0, 1104.0, 180)"
1033,344,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1062, 240, 270)","(1062.0, 240.0, 270)"
1034,344,2,XDL_XM3_XM4,-7269.17245213772,6934.0,112340.57267201219,"(1299, 1433, 90)","(1299.0, 1433.0, 90)"
1035,345,0,XDP_XM1_XM2,0.0,0.0,0.0,"(758, 945, 270)","(758.0, 945.0, 270)"
1036,345,1,XM5,0.0,0.0,0.0,"(753, 1296, 270)","(753.0, 1355.5, 270)"
1037,345,2,XDL_XM3_XM4,-4253.303732889976,4068.0,34337.47342295966,"(471, 174, 270)","(471.0, 174.0, 270)"
1038,346,0,XDP_XM1_XM2,0.0,0.0,0.0,"(438, 598, 0)","(165.0, 598.0, 0)"
1039,346,1,XM5,0.0,0.0,0.0,"(517, 658, 270)","(517.0, 658.0, 270)"
1040,346,2,XDL_XM3_XM4,-4695.895006699503,4444.0,63451.09440014274,"(543, 1368, 180)","(543.0, 1368.0, 180)"
1041,347,0,XDL_XM3_XM4,0.0,0.0,0.0,"(174, 354, 270)","(174.0, 354.0, 270)"
1042,347,1,XDP_XM1_XM2,0.0,0.0,0.0,"(483, 1341, 90)","(483.0, 1341.0, 90)"
1043,347,2,XM5,-5138.530370717694,4876.0,68922.19554916974,"(615, 919, 180)","(615.0, 919.0, 180)"
1044,348,0,XM5,0.0,0.0,0.0,"(1235, 1550, 0)","(1235.0, 1550.0, 0)"
1045,348,1,XDP_XM1_XM2,0.0,0.0,0.0,"(657, 248, 270)","(657.0, 248.0, 270)"
1046,348,2,XDL_XM3_XM4,-6927.2784264377415,6597.0,109083.83897019054,"(1430, 105, 180)","(1430.0, 105.0, 180)"
1047,349,0,XM5,0.0,0.0,0.0,"(481, 67, 0)","(481.0, 67.0, 0)"
1048,349,1,XDP_XM1_XM2,0.0,0.0,0.0,"(15, 147, 90)","(15.0, 147.0, 90)"
1049,349,2,XDL_XM3_XM4,-5608.328164441932,5412.0,38544.74815313839,"(125, 1501, 90)","(125.0, 1501.0, 90)"
1050,350,0,XDL_XM3_XM4,0.0,0.0,0.0,"(736, 135, 0)","(736.0, 135.0, 0)"
1051,350,1,XM5,0.0,0.0,0.0,"(1329, 127, 90)","(1329.0, 127.0, 90)"
1052,350,2,XDP_XM1_XM2,-4592.421792375817,4335.0,66265.979189978,"(494, 444, 0)","(375.5, 444.0, 0)"
1053,351,0,XM5,0.0,0.0,0.0,"(18, 334, 0)","(18.0, 334.0, 0)"
1054,351,1,XDL_XM3_XM4,0.0,0.0,0.0,"(750, 709, 270)","(750.0, 709.0, 270)"
1055,351,2,XDP_XM1_XM2,-4452.769741465894,4217.0,55587.37099089441,"(132, 850, 180)","(132.0, 850.0, 180)"
1056,352,0,XDL_XM3_XM4,0.0,0.0,0.0,"(175, 597, 0)","(175.0, 597.0, 0)"
1057,352,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1273, 44, 0)","(1273.0, 44.0, 0)"
1058,352,2,XM5,-7650.362556043402,7291.0,129141.44668604752,"(977, 1330, 270)","(977.0, 1330.0, 270)"
1059,353,0,XM5,0.0,0.0,0.0,"(1519, 130, 0)","(1519.0, 130.0, 0)"
1060,353,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1288, 618, 270)","(1288.0, 618.0, 270)"
1061,353,2,XDP_XM1_XM2,-8640.088489505579,8144.0,246103.78941992758,"(382, 1159, 0)","(382.0, 1159.0, 0)"
1062,354,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1064, 655, 270)","(1064.0, 655.0, 270)"
1063,354,1,XM5,0.0,0.0,0.0,"(182, 1281, 180)","(182.0, 1281.0, 180)"
1064,354,2,XDP_XM1_XM2,-6282.080136836041,6021.0,68162.83785032577,"(1363, 1453, 180)","(1363.0, 1453.0, 180)"
1065,355,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1324, 1519, 180)","(1324.0, 1519.0, 180)"
1066,355,1,XM5,0.0,0.0,0.0,"(1124, 424, 0)","(1124.0, 393.0, 0)"
1067,355,2,XDP_XM1_XM2,-4598.132848725921,4441.0,24690.732148723095,"(1465, 672, 180)","(1465.0, 672.0, 180)"
1068,356,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1021, 717, 270)","(1021.0, 717.0, 270)"
1069,356,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1523, 693, 0)","(1602.0, 693.0, 0)"
1070,356,2,XM5,-4223.616517073151,3945.0,77627.16358597341,"(939, 926, 270)","(939.0, 1063.0, 270)"
1071,357,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1338, 392, 90)","(1338.0, 392.0, 90)"
1072,357,1,XM5,0.0,0.0,0.0,"(709, 1237, 180)","(709.0, 1237.0, 180)"
1073,357,2,XDP_XM1_XM2,-5328.606467103062,5072.0,65846.8789591146,"(866, 177, 270)","(830.0, 177.0, 270)"
1074,358,0,XDL_XM3_XM4,0.0,0.0,0.0,"(406, 1410, 180)","(406.0, 1689.0, 180)"
1075,358,1,XDP_XM1_XM2,0.0,0.0,0.0,"(268, 795, 90)","(268.0, 795.0, 90)"
1076,358,2,XM5,-4246.751458210899,3983.0,69564.83170837545,"(429, 1181, 0)","(429.0, 1181.0, 0)"
1077,359,0,XM5,0.0,0.0,0.0,"(707, 1512, 0)","(707.0, 1512.0, 0)"
1078,359,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1037, 920, 270)","(1037.0, 920.0, 270)"
1079,359,2,XDP_XM1_XM2,-4314.690208415118,4104.0,44390.3639220058,"(1293, 1493, 270)","(1293.0, 1493.0, 270)"
1080,360,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1086, 1369, 0)","(1086.0, 1369.0, 0)"
1081,360,1,XDP_XM1_XM2,0.0,0.0,0.0,"(728, 1140, 270)","(728.0, 1140.0, 270)"
1082,360,2,XM5,-5270.547591446622,5067.0,41431.621983721045,"(154, 179, 0)","(154.0, 179.0, 0)"
1083,361,0,XM5,0.0,0.0,0.0,"(965, 32, 90)","(965.0, 32.0, 90)"
1084,361,1,XDP_XM1_XM2,0.0,0.0,0.0,"(314, 1084, 270)","(314.0, 1084.0, 270)"
1085,361,2,XDL_XM3_XM4,-6645.1123266345685,6415.0,52951.68286917441,"(1356, 1467, 0)","(1356.0, 1467.0, 0)"
1086,362,0,XDL_XM3_XM4,0.0,0.0,0.0,"(917, 1134, 0)","(751.0, 1134.0, 0)"
1087,362,1,XM5,0.0,0.0,0.0,"(1097, 855, 180)","(1097.0, 855.0, 180)"
1088,362,2,XDP_XM1_XM2,-7127.482551349308,6743.0,147826.83229207312,"(422, 4, 270)","(422.0, 4.0, 270)"
1089,363,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1444, 555, 90)","(1444.0, 555.0, 90)"
1090,363,1,XDL_XM3_XM4,0.0,0.0,0.0,"(471, 1480, 90)","(471.0, 1480.0, 90)"
1091,363,2,XM5,-6119.102220979423,5846.0,74584.82310389345,"(1287, 379, 270)","(1287.0, 144.5, 270)"
1092,364,0,XDL_XM3_XM4,0.0,0.0,0.0,"(864, 850, 90)","(864.0, 850.0, 90)"
1093,364,1,XM5,0.0,0.0,0.0,"(434, 561, 0)","(434.0, 561.0, 0)"
1094,364,2,XDP_XM1_XM2,-4408.712978406281,4205.0,41498.97757115778,"(128, 560, 0)","(23.5, 560.0, 0)"
1095,365,0,XDL_XM3_XM4,0.0,0.0,0.0,"(167, 816, 0)","(167.0, 816.0, 0)"
1096,365,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1255, 978, 270)","(1255.0, 978.0, 270)"
1097,365,2,XM5,-5901.892313938385,5655.0,60955.81468184992,"(655, 1395, 270)","(655.0, 1395.0, 270)"
1098,366,0,XM5,0.0,0.0,0.0,"(1262, 1258, 0)","(1262.0, 1258.0, 0)"
1099,366,1,XDL_XM3_XM4,0.0,0.0,0.0,"(353, 270, 270)","(353.0, 270.0, 270)"
1100,366,2,XDP_XM1_XM2,-4781.600409007284,4559.0,49550.94209021003,"(750, 879, 90)","(750.0, 879.0, 90)"
1101,367,0,XDL_XM3_XM4,0.0,0.0,0.0,"(467, 1480, 270)","(467.0, 1480.0, 270)"
1102,367,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1091, 179, 180)","(1091.0, 126.0, 180)"
1103,367,2,XM5,-5262.445389519192,5069.0,37421.11872623178,"(1289, 405, 0)","(1289.0, 405.0, 0)"
1104,368,0,XDP_XM1_XM2,0.0,0.0,0.0,"(917, 1345, 90)","(917.0, 1345.0, 90)"
1105,368,1,XDL_XM3_XM4,0.0,0.0,0.0,"(282, 462, 0)","(282.0, 462.0, 0)"
1106,368,2,XM5,-7059.545854714008,6744.0,99569.18642719371,"(1229, 391, 180)","(1229.0, 391.0, 180)"
1107,369,0,XM5,0.0,0.0,0.0,"(11, 1339, 0)","(11.0, 1339.0, 0)"
1108,369,1,XDP_XM1_XM2,0.0,0.0,0.0,"(912, 1533, 90)","(912.0, 1533.0, 90)"
1109,369,2,XDL_XM3_XM4,-8359.673444465905,7967.0,154192.43398871852,"(34, 39, 270)","(34.0, 39.0, 270)"
1110,370,0,XDP_XM1_XM2,0.0,0.0,0.0,"(399, 290, 180)","(399.0, 290.0, 180)"
1111,370,1,XM5,0.0,0.0,0.0,"(53, 1518, 0)","(53.0, 1518.0, 0)"
1112,370,2,XDL_XM3_XM4,-5656.588590645797,5340.0,100228.335727092,"(163, 865, 270)","(163.0, 865.0, 270)"
1113,371,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1334, 173, 90)","(1334.0, 173.0, 90)"
1114,371,1,XM5,0.0,0.0,0.0,"(1472, 579, 0)","(1472.0, 579.0, 0)"
1115,371,2,XDL_XM3_XM4,-5160.993030378083,4907.0,64512.459480641985,"(704, 1070, 90)","(704.0, 1070.0, 90)"
1116,372,0,XDL_XM3_XM4,0.0,0.0,0.0,"(826, 1310, 90)","(826.0, 1310.0, 90)"
1117,372,1,XM5,0.0,0.0,0.0,"(906, 1481, 0)","(1324.5, 1597.5, 0)"
1118,372,2,XDP_XM1_XM2,-3020.6275235748635,2894.0,16034.52972670259,"(987, 1399, 90)","(987.0, 1670.5, 90)"
1119,373,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1532, 372, 180)","(1532.0, 372.0, 180)"
1120,373,1,XDP_XM1_XM2,0.0,0.0,0.0,"(20, 1113, 270)","(20.0, 1113.0, 270)"
1121,373,2,XM5,-8669.79500945759,8309.0,130173.03884950226,"(1541, 1062, 0)","(1541.0, 1062.0, 0)"
1122,374,0,XDL_XM3_XM4,0.0,0.0,0.0,"(1005, 1455, 90)","(1005.0, 1455.0, 90)"
1123,374,1,XDP_XM1_XM2,0.0,0.0,0.0,"(915, 248, 90)","(915.0, 248.0, 90)"
1124,374,2,XM5,-5345.041190257951,5185.0,25613.18257918152,"(465, 641, 90)","(465.0, 641.0, 90)"
1125,375,0,XDP_XM1_XM2,0.0,0.0,0.0,"(1539, 460, 0)","(1539.0, 460.0, 0)"
1126,375,1,XDL_XM3_XM4,0.0,0.0,0.0,"(552, 446, 0)","(552.0, 446.0, 0)"
1127,375,2,XM5,-5532.067291597411,5320.0,44972.536165461526,"(1171, 1107, 180)","(1171.0, 1107.0, 180)"
1128,376,0,XM5,0.0,0.0,0.0,"(250, 813, 90)","(250.0, 813.0, 90)"
1129,376,1,XDL_XM3_XM4,0.0,0.0,0.0,"(450, 230, 270)","(450.0, 230.0, 270)"
1130,376,2,XDP_XM1_XM2,-5793.888581032011,5522.0,73923.4004956004,"(432, 1482, 270)","(432.0, 1482.0, 270)"
1131,377,0,XDP_XM1_XM2,0.0,0.0,0.0,"(47, 1310, 90)","(47.0, 1310.0, 90)"
1132,377,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1289, 75, 270)","(1289.0, 75.0, 270)"
1133,377,2,XM5,-7453.974800929625,7148.0,93620.57880392407,"(31, 824, 180)","(31.0, 824.0, 180)"
1134,378,0,XDL_XM3_XM4,0.0,0.0,0.0,"(71, 260, 0)","(71.0, 260.0, 0)"
1135,378,1,XM5,0.0,0.0,0.0,"(701, 520, 0)","(701.0, 520.0, 0)"
1136,378,2,XDP_XM1_XM2,-5859.049924237496,5525.0,111589.35188307677,"(1085, 686, 180)","(1111.5, 686.0, 180)"
1137,379,0,XM5,0.0,0.0,0.0,"(258, 1211, 0)","(258.0, 1211.0, 0)"
1138,379,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1051, 176, 0)","(1051.0, 176.0, 0)"
1139,379,2,XDL_XM3_XM4,-6803.039565166437,6426.0,142158.8337008953,"(280, 278, 0)","(280.0, 278.0, 0)"
1140,380,0,XDL_XM3_XM4,0.0,0.0,0.0,"(798, 1550, 270)","(798.0, 1550.0, 270)"
1141,380,1,XM5,0.0,0.0,0.0,"(157, 1046, 0)","(157.0, 1046.0, 0)"
1142,380,2,XDP_XM1_XM2,-6626.338661180664,6333.0,86047.5701432644,"(1529, 1103, 180)","(1529.0, 1103.0, 180)"
1143,381,0,XM5,0.0,0.0,0.0,"(367, 1203, 90)","(367.0, 1203.0, 90)"
1144,381,1,XDL_XM3_XM4,0.0,0.0,0.0,"(862, 474, 0)","(862.0, 474.0, 0)"
1145,381,2,XDP_XM1_XM2,-5187.933285410229,4931.0,66014.71315169419,"(1123, 1049, 270)","(1123.0, 1055.0, 270)"
1146,382,0,XDP_XM1_XM2,0.0,0.0,0.0,"(236, 524, 270)","(236.0, 524.0, 270)"
1147,382,1,XM5,0.0,0.0,0.0,"(1461, 1353, 270)","(1461.0, 1353.0, 270)"
1148,382,2,XDL_XM3_XM4,-7249.5103916289845,6872.0,142514.09578786936,"(593, 1220, 0)","(593.0, 1220.0, 0)"
1149,383,0,XM5,0.0,0.0,0.0,"(883, 212, 90)","(883.0, 212.0, 90)"
1150,383,1,XDL_XM3_XM4,0.0,0.0,0.0,"(252, 208, 270)","(252.0, 322.5, 270)"
1151,383,2,XDP_XM1_XM2,-3853.6136143682434,3607.0,60818.27479176856,"(320, 35, 0)","(320.0, 35.0, 0)"
1152,384,0,XDP_XM1_XM2,0.0,0.0,0.0,"(54, 1324, 0)","(54.0, 1324.0, 0)"
1153,384,1,XDL_XM3_XM4,0.0,0.0,0.0,"(1364, 1476, 270)","(1364.0, 1476.0, 270)"
1154,384,2,XM5,-8205.727890326152,7905.0,90437.26402001793,"(1155, 351, 270)","(1155.0, 351.0, 270)"
1155,385,0,XM5,0.0,0.0,0.0,"(499, 1016, 0)","(499.0, 1016.0, 0)"
1156,385,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1214, 1346, 90)","(1214.0, 1346.0, 90)"
1157,385,2,XDL_XM3_XM4,-7993.570025041661,7593.0,160456.34496187727,"(167, 28, 90)","(167.0, 28.0, 90)"
1158,386,0,XDL_XM3_XM4,0.0,0.0,0.0,"(657, 1419, 270)","(657.0, 1419.0, 270)"
1159,386,1,XDP_XM1_XM2,0.0,0.0,0.0,"(1074, 410, 0)","(1074.0, 410.0, 0)"
1160,386,2,XM5,-4234.776324075479,4082.0,23340.60519801575,"(1095, 279, 180)","(1095.0, 131.0, 180)"
1161,387,0,XDP_XM1_XM2,0.0,0.0,0.0,"(732, 1542, 90)","(732.0, 1542.0, 90)"
